pid;tstamp;title;author;addTime;startTime;endTime;startDate;endDate;pageTitle;description;location;address;teaser;addImage;overwriteMeta;singleSRC;alt;imageTitle;size;imagemargin;imageUrl;fullsize;caption;floating;recurring;repeatEach;recurrences;addEnclosure;enclosure;source;url;target;cssClass;noComments;published;start;stop;exceptionList;allRecurrences;repeatExceptionsPer;repeatExceptionsInt;repeatExceptions;repeatEachExt;location_mail;location_contact;location_link;location_ort;location_plz;location_str;location_name;recurringExt;hideOnWeekend;weekday;showOnFreeDay;useExceptions;ignoreEndTime;repeatFixedDates;repeatWeekday;disable_editing;unsubscribeLimitTstamp;unsubscribeLimit;enableDeregistration;eventBookingNotificationSender;eventBookingNotificationCenterIds;enableNotificationCenter;includeEscortsWhenCalculatingRegCount;maxEscortsPerMember;maxMembers;minMembers;bookingEndDate;bookingStartDate;enableMultiBookingWithSameAddress;addBookingForm;city;postal;street;featured;robots;reg_requireConfirm;reg_cancelEnd;reg_regEnd;reg_max;reg_min;reg_form;reg_enable;reg_waitingListAdvancementNotification;reg_enableWaitingList;price
4;1617953330;Volker;3;1;18:30;19:30;22.04.2021;22.04.2021;;;;;;;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;friday;;;;;;;;;;4;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
4;1617953403;Volker;3;1;18:30;19:30;06.05.2021;06.05.2021;;;;;;;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;friday;;;;;;;;;;4;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
4;1617953441;Volker;3;1;18:30;19:30;20.05.2021;20.05.2021;;;;;;;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;friday;;;;;;;;;;4;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
4;1617953512;Volker;3;1;18:30;19:30;02.06.2021;02.06.2021;;;;;;;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;friday;;;;;;;;;;3;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
4;1617953551;Volker;3;1;18:30;19:30;10.06.2021;10.06.2021;;;;;;;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;friday;;;;;;;;;;4;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
4;1617953618;Eckhard;3;1;18:30;19:30;29.04.2021;29.04.2021;;;;;;;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;friday;;;;;;;;;;4;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
4;1617953655;Eckhard;3;1;18:30;19:30;12.05.2021;12.05.2021;;;;;;;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;friday;;;;;;;;;;3;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
4;1617953737;Eckhard;3;1;18:30;19:30;17.06.2021;17.06.2021;;;;;;;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;friday;;;;;;;;;;4;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
4;1617953780;Eckhard;3;1;18:30;19:30;24.06.2021;24.06.2021;;;;;;;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;friday;;;;;;;;;;4;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
5;1619089874;"Sandro Richter 1x12";3;1;18:30;18:40;15.04.2021;15.04.2021;;;;;;;;;;;;;;;;above;;;0;;;default;;;;;;;;;;;;;;;;;;;;;;;4;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
1;1620838078;"GeÃ¤nderter Termin fÃ¼rs Flaschen fÃ¼llen";1;1;18:00;19:30;12.05.2021;12.05.2021;;;"DUC Clubheim";"Haardtring 371";"<p>Wegen Himmelfahrt ist der Kompressorraum am Mittwoch vorher zur Ã¼blichen Zeit geÃ¶ffnet.</p>";1;;º'Öî…ë¾¤lJÙ;;;||||6;||||||||;;;;above;;1;0;;;default;;;;;1;;"13.05.2021 00:00";;;;;;wednesday;;;;;;;;;;3;1;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
1;1620838038;"GeÃ¤nderter Termin fÃ¼rs Flaschen fÃ¼llen";1;1;18:00;19:30;02.06.2021;02.06.2021;;;"DUC Clubheim";"Haardtring 371";"<p>Wegen Frohnleichnahm ist der Kompressorraum am Mittwoch vorher zur Ã¼blichen Zeit geÃ¶ffnet.</p>";1;;º'Öî…ë¾¤lJÙ;;;||||6;||||||||;;;;above;;1;0;;;default;;;;;1;;"03.06.2021 00:00";;;;;;wednesday;;;;;;;;;;3;1;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
3;1624115038;"Gras mÃ¤hen am Clubheim";1;;00:00;23:59;21.06.2021;25.06.2021;"DUC Arbeitseinsatz - Gras mÃ¤hen am Clubheim";"DUC Arbeitseinsatz - Am Clubheim muss das Gras gemÃ¤ht werden. MÃ¤her und Motorsense sind vorhanden.";"DUC Clubheim";"Haardtring 371";"<p>Am Clubheim muss das Gras gemÃ¤ht werden. Ein MÃ¤her und Motorsense sind vorhanden.</p>[NEWLINE]<p>Gesucht wird ein Mitglied, das diese Aufgabe in den nÃ¤chsten 4 Wochen Ã¼bernimmt- </p>";1;;ÿè4òşöê”ø¤lJÙ;;;||||6;||||||||;;;;above;;1;0;;;default;;;;;1;;;;;;;;saturday;stellv.vorsitzender@duc-darmstadt.de;"JÃ¼rgen GÃ¶tz";;Darmstadt;64295;"Haardtring 371";Arbeitseinsatz;;;1;;;0;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
5;0;"Uwe Brueckner";0;1;18:30;18:40;01.07.2021;01.07.2021;;;;;;;;;;;;;;;;above;;;0;;;default;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
1;1637147147;Athletiktraining;1;1;19:30;20:30;19.07.2021;19.07.2021;"DUC Athletiktraining";;"DUC Clubheim";"Haardtring 371";"<p>In den Sommerferien findet das Athletiktraining am Clubheim statt.</p>";1;;„cQ-™ôë¾¤lJÙ;;;||||1;||||||||;;;;above;1;weeks||1;6;;;default;;;;;1;;"10.09.2021 00:00";;"a:7:{i:1626715800;a:4:{s:9:""int_start"";i:1626715800;s:7:""int_end"";i:1626719400;s:9:""str_start"";s:16:""19.07.2021 19:30"";s:7:""str_end"";s:16:""19.07.2021 20:30"";}i:1627320600;a:4:{s:9:""int_start"";i:1627320600;s:7:""int_end"";i:1627324200;s:9:""str_start"";s:16:""26.07.2021 19:30"";s:7:""str_end"";s:16:""26.07.2021 20:30"";}i:1627925400;a:4:{s:9:""int_start"";i:1627925400;s:7:""int_end"";i:1627929000;s:9:""str_start"";s:16:""02.08.2021 19:30"";s:7:""str_end"";s:16:""02.08.2021 20:30"";}i:1628530200;a:4:{s:9:""int_start"";i:1628530200;s:7:""int_end"";i:1628533800;s:9:""str_start"";s:16:""09.08.2021 19:30"";s:7:""str_end"";s:16:""09.08.2021 20:30"";}i:1629135000;a:4:{s:9:""int_start"";i:1629135000;s:7:""int_end"";i:1629138600;s:9:""str_start"";s:16:""16.08.2021 19:30"";s:7:""str_end"";s:16:""16.08.2021 20:30"";}i:1629739800;a:4:{s:9:""int_start"";i:1629739800;s:7:""int_end"";i:1629743400;s:9:""str_start"";s:16:""23.08.2021 19:30"";s:7:""str_end"";s:16:""23.08.2021 20:30"";}i:1630344600;a:4:{s:9:""int_start"";i:1630344600;s:7:""int_end"";i:1630348200;s:9:""str_start"";s:16:""30.08.2021 19:30"";s:7:""str_end"";s:16:""30.08.2021 20:30"";}}";;;;friday;e.m.hibler@t-online.de;"Michael Hibeler";;Darmstadt;64295;"Haardtring 371";Athletiktraining;;;1;1;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";1;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
5;0;"Mike Grulich";0;1;18:30;18:40;29.07.2021;29.07.2021;;;;;;;;;;;;;;;;above;;;0;;;default;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
1;1642158995;"Das Clubheim ist geÃ¶ffnet";1;1;19:00;19:00;06.08.2021;06.08.2021;;;Clubheim;;"<p>Aufgrund der aktuellen Inzidenzwerte mÃ¼ssen wir mit â€AuÃŸengastronomieâ€œ starten. Von <strong>19 Uhr bis 22 Uhr </strong>werden wir uns vor dem Klubheim auf Bierzeltgarnituren und an den runden Tischen treffen kÃ¶nnen.</p>";1;;ÿê‚wşöê”ø¤lJÙ;;;||||1;||||||||;;;;above;1;weeks||1;20;;;default;;;;;1;;"29.09.2021 17:00";"a:1:{i:1638554400;a:8:{s:9:""exception"";s:10:""1638554400"";s:9:""new_start"";s:5:""20:00"";s:7:""new_end"";s:0:"""";s:6:""action"";s:4:""hide"";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";s:14:""exception_date"";s:16:""03.12.2021 19:00"";}}";"a:20:{i:1628269200;a:4:{s:9:""int_start"";i:1628269200;s:7:""int_end"";i:1628269200;s:9:""str_start"";s:16:""06.08.2021 19:00"";s:7:""str_end"";s:16:""06.08.2021 19:00"";}i:1628874000;a:4:{s:9:""int_start"";i:1628874000;s:7:""int_end"";i:1628874000;s:9:""str_start"";s:16:""13.08.2021 19:00"";s:7:""str_end"";s:16:""13.08.2021 19:00"";}i:1629478800;a:4:{s:9:""int_start"";i:1629478800;s:7:""int_end"";i:1629478800;s:9:""str_start"";s:16:""20.08.2021 19:00"";s:7:""str_end"";s:16:""20.08.2021 19:00"";}i:1630083600;a:4:{s:9:""int_start"";i:1630083600;s:7:""int_end"";i:1630083600;s:9:""str_start"";s:16:""27.08.2021 19:00"";s:7:""str_end"";s:16:""27.08.2021 19:00"";}i:1630688400;a:4:{s:9:""int_start"";i:1630688400;s:7:""int_end"";i:1630688400;s:9:""str_start"";s:16:""03.09.2021 19:00"";s:7:""str_end"";s:16:""03.09.2021 19:00"";}i:1631293200;a:4:{s:9:""int_start"";i:1631293200;s:7:""int_end"";i:1631293200;s:9:""str_start"";s:16:""10.09.2021 19:00"";s:7:""str_end"";s:16:""10.09.2021 19:00"";}i:1631898000;a:4:{s:9:""int_start"";i:1631898000;s:7:""int_end"";i:1631898000;s:9:""str_start"";s:16:""17.09.2021 19:00"";s:7:""str_end"";s:16:""17.09.2021 19:00"";}i:1632502800;a:4:{s:9:""int_start"";i:1632502800;s:7:""int_end"";i:1632502800;s:9:""str_start"";s:16:""24.09.2021 19:00"";s:7:""str_end"";s:16:""24.09.2021 19:00"";}i:1633107600;a:4:{s:9:""int_start"";i:1633107600;s:7:""int_end"";i:1633107600;s:9:""str_start"";s:16:""01.10.2021 19:00"";s:7:""str_end"";s:16:""01.10.2021 19:00"";}i:1633712400;a:4:{s:9:""int_start"";i:1633712400;s:7:""int_end"";i:1633712400;s:9:""str_start"";s:16:""08.10.2021 19:00"";s:7:""str_end"";s:16:""08.10.2021 19:00"";}i:1634317200;a:4:{s:9:""int_start"";i:1634317200;s:7:""int_end"";i:1634317200;s:9:""str_start"";s:16:""15.10.2021 19:00"";s:7:""str_end"";s:16:""15.10.2021 19:00"";}i:1634922000;a:4:{s:9:""int_start"";i:1634922000;s:7:""int_end"";i:1634922000;s:9:""str_start"";s:16:""22.10.2021 19:00"";s:7:""str_end"";s:16:""22.10.2021 19:00"";}i:1635526800;a:4:{s:9:""int_start"";i:1635526800;s:7:""int_end"";i:1635526800;s:9:""str_start"";s:16:""29.10.2021 19:00"";s:7:""str_end"";s:16:""29.10.2021 19:00"";}i:1636135200;a:4:{s:9:""int_start"";i:1636135200;s:7:""int_end"";i:1636135200;s:9:""str_start"";s:16:""05.11.2021 19:00"";s:7:""str_end"";s:16:""05.11.2021 19:00"";}i:1636740000;a:4:{s:9:""int_start"";i:1636740000;s:7:""int_end"";i:1636740000;s:9:""str_start"";s:16:""12.11.2021 19:00"";s:7:""str_end"";s:16:""12.11.2021 19:00"";}i:1637344800;a:4:{s:9:""int_start"";i:1637344800;s:7:""int_end"";i:1637344800;s:9:""str_start"";s:16:""19.11.2021 19:00"";s:7:""str_end"";s:16:""19.11.2021 19:00"";}i:1637949600;a:4:{s:9:""int_start"";i:1637949600;s:7:""int_end"";i:1637949600;s:9:""str_start"";s:16:""26.11.2021 19:00"";s:7:""str_end"";s:16:""26.11.2021 19:00"";}i:1638554400;a:4:{s:9:""int_start"";i:1638554400;s:7:""int_end"";i:1638554400;s:9:""str_start"";s:16:""03.12.2021 19:00"";s:7:""str_end"";s:16:""03.12.2021 19:00"";}i:1639159200;a:4:{s:9:""int_start"";i:1639159200;s:7:""int_end"";i:1639159200;s:9:""str_start"";s:16:""10.12.2021 19:00"";s:7:""str_end"";s:16:""10.12.2021 19:00"";}i:1639764000;a:4:{s:9:""int_start"";i:1639764000;s:7:""int_end"";i:1639764000;s:9:""str_start"";s:16:""17.12.2021 19:00"";s:7:""str_end"";s:16:""17.12.2021 19:00"";}}";"a:1:{i:0;a:8:{s:9:""exception"";i:1640991600;s:11:""exceptionTo"";i:1646002800;s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:4:""hide"";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}}";"a:1:{i:0;a:7:{s:9:""exception"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:0:"""";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}}";"a:6:{i:0;a:7:{s:9:""exception"";s:10:""1638554400"";s:9:""new_start"";s:5:""20:00"";s:7:""new_end"";s:5:""22:00"";s:6:""action"";s:4:""hide"";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}i:1;a:7:{s:9:""exception"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:0:"""";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}i:2;a:7:{s:9:""exception"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:0:"""";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}i:3;a:7:{s:9:""exception"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:0:"""";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}i:4;a:7:{s:9:""exception"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:0:"""";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}i:5;a:7:{s:9:""exception"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:0:"""";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}}";thursday;stellv.vorsitzender@duc-darmstadt.de;"JÃ¼rgen GÃ¶tz";;Darmstadt;64295;"Haardtring 371";"DUC Clubheim";;;5;1;1;1;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";5;;;0;;0;;;;0;0;0;;;;;Darmstadt;64295;"Haardtring 371";;;0;;;;;0;0;0;0;
1;1638621957;Athletiktraining;18;1;19:00;19:00;15.09.2021;15.09.2021;;;"kleine Halle der Edith-Stein-Schule";"kleine Halle der Edith-Stein-Schule";"<p><strong>Mittwochs </strong>um <strong>19:00 </strong>in der <strong>kleinen Halle der Edith-Stein-Schule</strong> unser Athletiktraining statt. <span style=""text-decoration: underline;"">Es sind unbedingt Hallenschuhe zu benutzen.</span></p>";1;;"""lş÷ê”ø¤lJÙ";;;||||1;||||||||;;;;above;1;weeks||1;25;;;default;;;;;1;"11.09.2021 11:23";;"a:5:{i:1638986400;a:8:{s:9:""exception"";i:1638986400;s:9:""new_start"";s:5:""19:00"";s:7:""new_end"";s:0:"""";s:6:""action"";s:4:""hide"";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:16:""Corona-MaÃŸnahme"";s:14:""exception_date"";s:16:""08.12.2021 19:00"";}i:1639591200;a:8:{s:9:""exception"";i:1639591200;s:9:""new_start"";s:5:""19:00"";s:7:""new_end"";s:0:"""";s:6:""action"";s:4:""hide"";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:16:""Corona-MaÃŸnahme"";s:14:""exception_date"";s:16:""15.12.2021 19:00"";}i:1640196000;a:8:{s:9:""exception"";i:1640196000;s:9:""new_start"";s:5:""19:00"";s:7:""new_end"";s:0:"""";s:6:""action"";s:4:""hide"";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:16:""Corona-MaÃŸnahme"";s:14:""exception_date"";s:16:""22.12.2021 19:00"";}i:1640800800;a:8:{s:9:""exception"";i:1640800800;s:9:""new_start"";s:5:""19:00"";s:7:""new_end"";s:0:"""";s:6:""action"";s:4:""hide"";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:16:""Corona-MaÃŸnahme"";s:14:""exception_date"";s:16:""29.12.2021 19:00"";}i:1641405600;a:8:{s:9:""exception"";i:1641405600;s:9:""new_start"";s:5:""19:00"";s:7:""new_end"";s:0:"""";s:6:""action"";s:4:""hide"";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:16:""Corona-MaÃŸnahme"";s:14:""exception_date"";s:16:""05.01.2022 19:00"";}}";"a:25:{i:1631725200;a:4:{s:9:""int_start"";i:1631725200;s:7:""int_end"";i:1631725200;s:9:""str_start"";s:16:""15.09.2021 19:00"";s:7:""str_end"";s:16:""15.09.2021 19:00"";}i:1632330000;a:4:{s:9:""int_start"";i:1632330000;s:7:""int_end"";i:1632330000;s:9:""str_start"";s:16:""22.09.2021 19:00"";s:7:""str_end"";s:16:""22.09.2021 19:00"";}i:1632934800;a:4:{s:9:""int_start"";i:1632934800;s:7:""int_end"";i:1632934800;s:9:""str_start"";s:16:""29.09.2021 19:00"";s:7:""str_end"";s:16:""29.09.2021 19:00"";}i:1633539600;a:4:{s:9:""int_start"";i:1633539600;s:7:""int_end"";i:1633539600;s:9:""str_start"";s:16:""06.10.2021 19:00"";s:7:""str_end"";s:16:""06.10.2021 19:00"";}i:1634144400;a:4:{s:9:""int_start"";i:1634144400;s:7:""int_end"";i:1634144400;s:9:""str_start"";s:16:""13.10.2021 19:00"";s:7:""str_end"";s:16:""13.10.2021 19:00"";}i:1634749200;a:4:{s:9:""int_start"";i:1634749200;s:7:""int_end"";i:1634749200;s:9:""str_start"";s:16:""20.10.2021 19:00"";s:7:""str_end"";s:16:""20.10.2021 19:00"";}i:1635354000;a:4:{s:9:""int_start"";i:1635354000;s:7:""int_end"";i:1635354000;s:9:""str_start"";s:16:""27.10.2021 19:00"";s:7:""str_end"";s:16:""27.10.2021 19:00"";}i:1635962400;a:4:{s:9:""int_start"";i:1635962400;s:7:""int_end"";i:1635962400;s:9:""str_start"";s:16:""03.11.2021 19:00"";s:7:""str_end"";s:16:""03.11.2021 19:00"";}i:1636567200;a:4:{s:9:""int_start"";i:1636567200;s:7:""int_end"";i:1636567200;s:9:""str_start"";s:16:""10.11.2021 19:00"";s:7:""str_end"";s:16:""10.11.2021 19:00"";}i:1637172000;a:4:{s:9:""int_start"";i:1637172000;s:7:""int_end"";i:1637172000;s:9:""str_start"";s:16:""17.11.2021 19:00"";s:7:""str_end"";s:16:""17.11.2021 19:00"";}i:1637776800;a:4:{s:9:""int_start"";i:1637776800;s:7:""int_end"";i:1637776800;s:9:""str_start"";s:16:""24.11.2021 19:00"";s:7:""str_end"";s:16:""24.11.2021 19:00"";}i:1638381600;a:4:{s:9:""int_start"";i:1638381600;s:7:""int_end"";i:1638381600;s:9:""str_start"";s:16:""01.12.2021 19:00"";s:7:""str_end"";s:16:""01.12.2021 19:00"";}i:1638986400;a:4:{s:9:""int_start"";i:1638986400;s:7:""int_end"";i:1638986400;s:9:""str_start"";s:16:""08.12.2021 19:00"";s:7:""str_end"";s:16:""08.12.2021 19:00"";}i:1639591200;a:4:{s:9:""int_start"";i:1639591200;s:7:""int_end"";i:1639591200;s:9:""str_start"";s:16:""15.12.2021 19:00"";s:7:""str_end"";s:16:""15.12.2021 19:00"";}i:1640196000;a:4:{s:9:""int_start"";i:1640196000;s:7:""int_end"";i:1640196000;s:9:""str_start"";s:16:""22.12.2021 19:00"";s:7:""str_end"";s:16:""22.12.2021 19:00"";}i:1640800800;a:4:{s:9:""int_start"";i:1640800800;s:7:""int_end"";i:1640800800;s:9:""str_start"";s:16:""29.12.2021 19:00"";s:7:""str_end"";s:16:""29.12.2021 19:00"";}i:1641405600;a:4:{s:9:""int_start"";i:1641405600;s:7:""int_end"";i:1641405600;s:9:""str_start"";s:16:""05.01.2022 19:00"";s:7:""str_end"";s:16:""05.01.2022 19:00"";}i:1642010400;a:4:{s:9:""int_start"";i:1642010400;s:7:""int_end"";i:1642010400;s:9:""str_start"";s:16:""12.01.2022 19:00"";s:7:""str_end"";s:16:""12.01.2022 19:00"";}i:1642615200;a:4:{s:9:""int_start"";i:1642615200;s:7:""int_end"";i:1642615200;s:9:""str_start"";s:16:""19.01.2022 19:00"";s:7:""str_end"";s:16:""19.01.2022 19:00"";}i:1643220000;a:4:{s:9:""int_start"";i:1643220000;s:7:""int_end"";i:1643220000;s:9:""str_start"";s:16:""26.01.2022 19:00"";s:7:""str_end"";s:16:""26.01.2022 19:00"";}i:1643824800;a:4:{s:9:""int_start"";i:1643824800;s:7:""int_end"";i:1643824800;s:9:""str_start"";s:16:""02.02.2022 19:00"";s:7:""str_end"";s:16:""02.02.2022 19:00"";}i:1644429600;a:4:{s:9:""int_start"";i:1644429600;s:7:""int_end"";i:1644429600;s:9:""str_start"";s:16:""09.02.2022 19:00"";s:7:""str_end"";s:16:""09.02.2022 19:00"";}i:1645034400;a:4:{s:9:""int_start"";i:1645034400;s:7:""int_end"";i:1645034400;s:9:""str_start"";s:16:""16.02.2022 19:00"";s:7:""str_end"";s:16:""16.02.2022 19:00"";}i:1645639200;a:4:{s:9:""int_start"";i:1645639200;s:7:""int_end"";i:1645639200;s:9:""str_start"";s:16:""23.02.2022 19:00"";s:7:""str_end"";s:16:""23.02.2022 19:00"";}i:1646244000;a:4:{s:9:""int_start"";i:1646244000;s:7:""int_end"";i:1646244000;s:9:""str_start"";s:16:""02.03.2022 19:00"";s:7:""str_end"";s:16:""02.03.2022 19:00"";}}";"a:1:{i:0;a:8:{s:9:""exception"";i:1638486000;s:11:""exceptionTo"";i:1641510000;s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:4:""hide"";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:16:""Corona-MaÃŸnahme"";}}";"a:1:{i:0;a:7:{s:9:""exception"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:0:"""";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}}";"a:1:{i:0;a:7:{s:9:""exception"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:0:"""";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}}";saturday;e.m.hibler@t-online.de;"Michael Hibler";;Darmstadt;64295;"SeekatzstraÃŸe 18";"DUC Athletiktraining";;;3;1;1;1;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";3;;;0;;0;;;0;0;0;0;;;;;Darmstadt;64295;"Seekatzstr. 18-22";;;0;;;;;0;0;0;0;
